x,y,z,dist,time
-18,3552,1271,2753,32.757999999999996
286,4663,1005,4079,36.736
591,4711,151,4395,37.684
284,-82,501,5426,40.777
220,-91,1100,4969,39.406
372,4749,1402,4396,37.687
594,2693,407,2963,33.388
236,302,0,5062,39.685
381,4387,1070,3917,36.25
579,197,2538,6367,43.6
23,3841,2565,3870,36.109
598,4027,1711,4057,36.67
-79,2275,2681,3741,35.722
577,4633,408,4272,37.315
328,349,2053,5621,41.362
-80,4342,2543,4251,37.252
-39,258,761,4782,38.845
112,3898,386,3073,33.717999999999996
365,4638,2168,4722,38.665
107,1644,377,3527,35.08
495,3347,1112,3004,33.511
527,521,680,5075,39.724000000000004
392,2381,254,3087,33.76
83,770,1074,4463,37.888
132,394,2619,5785,41.854
359,4452,991,3937,36.31
376,835,1278,4763,38.788000000000004
-66,178,29,4877,39.13
110,1923,2267,3975,36.424
440,3304,1317,2982,33.445
269,1404,1340,4113,36.838
105,3307,745,2488,31.963
-10,699,1482,4603,38.308
-3,822,119,4275,37.324
37,1270,595,3829,35.986
529,1323,172,4295,37.384
193,4812,1802,4490,37.969
229,955,2454,5197,40.09
337,1089,1435,4538,38.113
-71,663,1346,4516,38.047000000000004
276,3721,180,3085,33.754
51,1166,1739,4333,37.498000000000005
465,4675,1521,4472,37.915
418,2924,653,2560,32.179
548,1629,196,4004,36.511
373,3467,2495,3793,35.878
-95,1799,1753,3562,35.185
303,4302,1211,3801,35.902
172,389,2728,5914,42.241
406,3416,2296,3630,35.388999999999996
92,827,226,4345,37.534000000000006
487,2850,1157,2814,32.941
330,3020,863,2446,31.837
-91,3128,2093,2705,32.614000000000004
307,2175,284,3205,34.114000000000004
-82,301,104,4720,38.659000000000006
-64,3807,6,2870,33.108999999999995
43,4820,2084,4525,38.074
219,3279,1414,2778,32.833
145,3180,573,2386,31.657
370,4182,293,3623,35.368
-9,4223,1598,3585,35.254
582,868,1182,4900,39.199
309,184,2746,6270,43.309000000000005
521,4683,549,4264,37.291
-85,3857,2506,3733,35.698
485,447,2214,5789,41.866
29,1415,967,3734,35.701
585,1483,1680,4517,38.050000000000004
482,1225,827,4346,37.537
329,4943,1810,4762,38.785
7,1725,2682,4377,37.63
-82,4263,153,3274,34.321
563,-94,2021,6278,43.333
547,230,180,5405,40.714
156,1561,2665,4677,38.529999999999994
-1,4732,465,3791,35.872
363,3770,998,3261,34.282
94,1846,636,3313,34.438
111,500,1605,4986,39.457
21,2853,316,2237,31.21
49,713,982,4460,37.879
92,1551,693,3611,35.332
-37,1207,1,3884,36.150999999999996
289,4560,1651,4248,37.243
233,3669,1296,3131,33.891999999999996
413,1488,1815,4418,37.753
31,-10,2309,5858,42.073
423,2639,2292,3589,35.266000000000005
142,734,426,4469,37.906
19,3153,1730,2615,32.344
166,2075,2238,3858,36.073
372,3009,2262,3165,33.994
572,1920,1635,4043,36.628
300,506,1158,4971,39.412
44,3095,781,2221,31.162
440,3459,2241,3668,35.503
271,4744,2728,5146,39.937
255,39,2425,6117,42.85
-64,529,886,4508,38.023
-29,1472,1974,4090,36.769
537,2909,1055,2772,32.815
-97,4592,235,3574,35.221000000000004
193,1721,1771,3939,36.316
305,1488,1268,4035,36.604
495,1377,2568,5126,39.877
57,4841,159,3990,36.469
572,2630,1754,3399,34.696
108,3754,1225,3063,33.688
473,3437,1407,3187,34.06
-68,4845,1181,3962,36.385
380,1396,291,4056,36.667
13,4026,1009,3170,34.009
-1,878,30,4242,37.225
271,47,317,5293,40.378
484,334,2059,5796,41.88699999999999
17,2576,1127,2608,32.323
312,317,327,5063,39.688
33,2024,2287,3811,35.932
268,2239,1634,3419,34.756
591,3900,1968,4078,36.733
300,4759,2129,4751,38.752
472,3093,1088,2719,32.656
505,-25,2541,6518,44.053
64,-94,439,5219,40.156
-67,2068,893,2967,33.400000000000006
269,541,2532,5709,41.626000000000005
326,1073,144,4348,37.543
282,2755,597,2589,32.266000000000005
459,1464,1504,4318,37.453
-72,2510,1574,2776,32.827
-86,4099,2191,3748,35.743
534,3141,1542,3017,33.55
183,3549,318,2801,32.902
89,3441,1500,2851,33.052
483,2700,2652,3855,36.064
596,2440,1724,3596,35.287
82,2228,2183,3583,35.248000000000005
400,4543,2227,4703,38.608000000000004
93,3933,2680,4120,36.859
593,3158,1742,3201,34.102
27,3392,236,2498,31.993
335,3372,0,2835,33.004
125,1942,1788,3660,35.479
497,1079,1015,4551,38.152
587,3339,1626,3312,34.435
494,903,726,4665,38.494
436,4851,2035,4917,39.25
95,3042,952,2253,31.258
211,1013,645,4263,37.288000000000004
-46,-91,2232,5808,41.922999999999995
503,1898,2010,4219,37.156
484,2078,9,3532,35.095
263,2481,1647,3179,34.036
588,3859,738,3522,35.065000000000005
378,2467,2644,3977,36.43
373,4815,696,4258,37.272999999999996
302,795,857,4602,38.305
174,2344,2179,3556,35.167
-93,633,2699,5383,40.648
122,2552,2465,3501,35.002
47,1521,1603,3900,36.199000000000005
-53,78,2451,5789,41.866
-15,4586,84,3678,35.533
390,3456,125,2945,33.334
99,4898,543,4057,36.67
133,1013,18,4244,37.231
230,4201,2234,4195,37.083999999999996
578,1530,796,4132,36.895
594,3568,145,3257,34.27
292,4497,2432,4695,38.583999999999996
536,3475,1696,3435,34.804
277,1123,2519,5125,39.873999999999995
86,2475,627,2675,32.524
200,3931,2674,4220,37.159000000000006
18,1905,1979,3707,35.62
475,7,865,5565,41.194
111,2236,2741,4016,36.547000000000004
509,264,2418,6141,42.922000000000004
470,2936,1649,2932,33.295
523,4766,1926,4849,39.046
444,4186,2247,4404,37.711
45,4134,2313,3999,36.495999999999995
206,3503,1454,3008,33.522999999999996
595,775,1461,5122,39.864999999999995
592,3012,1728,3046,33.637
35,4268,390,3366,34.597
594,597,821,5085,39.754
228,3635,1667,3271,34.312
165,848,1963,4901,39.202000000000005
90,1524,1126,3732,35.695
537,2939,415,2660,32.479
112,1054,341,4125,36.873999999999995
583,2660,42,3040,33.619
496,-23,2644,6585,44.254
193,3625,2234,3582,35.245
22,557,2130,5158,39.973
318,4630,2714,5068,39.703
270,2124,1284,3371,34.612
148,-68,2634,6274,43.321
122,4075,742,3273,34.318
138,2348,1546,3134,33.900999999999996
343,749,1782,5067,39.699999999999996
-68,1118,990,3940,36.319
123,2458,217,2747,32.74
374,4013,2258,4168,37.003
206,1151,2658,5132,39.895
506,3918,1276,3645,35.434
545,4947,836,4583,38.248000000000005
41,2273,2675,3858,36.073
590,2424,330,3234,34.201
133,3951,2495,4037,36.61
510,2284,2067,3877,36.129999999999995
582,782,1784,5274,40.321
139,2300,2732,3973,36.418
515,2766,591,2811,32.932
107,4094,900,3305,34.414
-43,4249,2186,3937,36.31
592,1966,374,3690,35.569
345,71,1818,5768,41.803
509,3229,861,2834,33.001000000000005
477,-26,1462,5806,41.917
38,4432,837,3561,35.182
482,1529,536,4013,36.538000000000004
-89,3261,1640,2565,32.194
475,1487,995,4115,36.844
65,4357,1448,3718,35.653
361,1660,2357,4553,38.158
118,-9,1612,5505,41.014
-83,2041,561,2937,33.31
299,231,230,5148,39.943000000000005
26,4721,49,3863,36.088
181,2394,2720,3912,36.235
392,3110,210,2585,32.254
486,601,2497,5840,42.019000000000005
118,3460,1986,3176,34.027
438,1758,1435,3970,36.409
206,4918,985,4248,37.243
120,3254,354,2439,31.816000000000003
209,2984,2076,2882,33.144999999999996
-58,214,1640,5121,39.862
57,3036,1825,2592,32.275000000000006
457,4786,1454,4542,38.125
213,2242,2399,3853,36.058
-96,3108,2184,2742,32.724999999999994
222,3371,1748,3046,33.637
321,1413,506,3968,36.403
333,1157,1248,4386,37.657
245,3818,2746,4208,37.123000000000005
117,1112,2218,4758,38.773
296,3617,2653,3986,36.457
159,3006,2388,3039,33.616
268,3568,2017,3454,34.861
286,2741,23,2667,32.5
486,156,1262,5546,41.13699999999999
431,541,1065,5037,39.61
410,2020,773,3470,34.909
26,233,362,4858,39.073
-96,599,139,4401,37.702
212,92,1039,5259,40.275999999999996
515,2194,912,3428,34.783
168,4672,139,3936,36.307
19,151,590,4930,39.288999999999994
199,4089,1595,3657,35.47
259,1487,579,3833,35.998000000000005
-20,4753,965,3852,36.055
46,1467,2459,4505,38.014
464,3723,1449,3484,34.951
-68,3173,1932,2669,32.506
546,3433,1255,3192,34.074999999999996
84,3485,1187,2756,32.766999999999996
270,4172,1501,3764,35.791
299,3790,569,3150,33.949000000000005
424,4936,2529,5339,40.516000000000005
298,589,2702,5820,41.958999999999996
498,2269,297,3300,34.399
410,4601,915,4118,36.853
289,1119,2181,4898,39.193000000000005
308,2852,804,2541,32.122
0,3456,574,2517,32.05
88,3554,2698,3750,35.749
205,4945,2671,5237,40.21
-74,2752,2211,2922,33.265
322,4161,1425,3768,35.803
41,4022,2749,4211,37.132000000000005
-82,2549,1789,2846,33.037
465,2813,825,2741,32.722
341,310,1476,5341,40.522
183,3503,859,2781,32.842
480,-62,1145,5715,41.644000000000005
207,3385,24,2714,32.641000000000005
6,3328,31,2454,31.860999999999997
24,1064,699,4031,36.592
580,3004,2505,3545,35.134
-22,1464,1277,3736,35.707
371,3562,697,3003,33.507999999999996
439,4139,425,3639,35.416
142,4743,2518,4855,39.064
290,2812,1608,2854,33.061
148,2560,241,2666,32.497
463,2182,1080,3433,34.798
593,1028,10,4691,38.572
473,3649,521,3182,34.045
31,2126,1235,3110,33.829
188,3071,1060,2405,31.714
500,1469,1687,4450,37.849
178,1685,454,3553,35.158
592,3970,35,3681,35.542
522,-60,674,5650,41.449
351,2521,1082,2982,33.445
219,2130,1101,3247,34.24
599,2509,1136,3260,34.279
500,3925,141,3520,35.059
-3,2943,1934,2619,32.356
494,1315,500,4239,37.216
-72,2065,378,2927,33.28
365,1948,438,3478,34.933
218,3598,1756,3274,34.321
74,3534,842,2700,32.599000000000004
59,3236,1852,2810,32.929
253,345,2477,5848,42.04299999999999
332,4340,2646,4740,38.719
43,2109,2341,3774,35.821
99,3296,2337,3232,34.195
-96,1453,1876,3980,36.439
503,4262,2076,4422,37.765
527,3251,1485,3092,33.775000000000006
291,1835,2341,4296,37.387
-50,4102,812,3139,33.916
3,4207,1033,3348,34.543
170,3136,1621,2689,32.566
25,1430,1606,3970,36.409
116,871,1111,4406,37.717
251,4871,845,4215,37.144
581,632,2699,6058,42.672999999999995
115,2320,2264,3581,35.242
331,3086,2088,3082,33.745
-88,3700,2485,3558,35.173
89,2254,1173,3017,33.55
57,4129,27,3307,34.42
52,1818,2176,3958,36.373000000000005
490,-24,16,5638,41.413000000000004
555,439,2078,5774,41.821
426,3049,1306,2708,32.623000000000005
596,4504,2643,5165,39.994
-96,4534,185,3525,35.074000000000005
32,531,2062,5149,39.946
-92,1663,2520,4217,37.150000000000006
217,330,2012,5502,41.005
-14,1833,2685,4251,37.252
590,4421,1545,4355,37.564
312,3752,491,3124,33.870999999999995
-48,2301,2503,3610,35.329
290,3416,1991,3307,34.42
271,4476,2252,4524,38.071
327,1001,2054,4968,39.403
100,3288,1389,2657,32.47
8,1948,576,3121,33.862
-19,4348,2268,4117,36.85
428,2163,763,3344,34.531
106,3357,1989,3063,33.688
361,4555,302,3986,36.457
538,3168,1972,3295,34.384
598,1310,1622,4672,38.515
116,986,986,4255,37.263999999999996
22,328,1704,5122,39.864999999999995
270,3378,1266,2865,33.094
135,4240,2225,4133,36.897999999999996
55,3260,1473,2623,32.367999999999995
439,283,241,5234,40.201
560,3054,1193,2804,32.911
518,299,1670,5629,41.386
540,3150,559,2750,32.749
95,1155,1969,4527,38.08
225,3861,736,3161,33.982
-39,-11,2163,5687,41.56
476,4080,808,3642,35.425
154,2637,2748,3664,35.491
-58,4430,2066,4022,36.565
51,4744,641,3860,36.079
448,3454,278,2975,33.424
-36,2158,1730,3249,34.245999999999995
-86,788,390,4189,37.065999999999995
112,2103,1582,3372,34.615
4,4540,458,3604,35.311
-18,3123,868,2202,31.105
-38,4004,23,3088,33.763
599,4604,961,4321,37.462
327,315,766,5091,39.772
33,2517,2251,3292,34.375
184,2222,966,3081,33.742
31,1509,1521,3854,36.061
596,625,460,5031,39.592
14,2857,1766,2621,32.362
354,629,2435,5634,41.400999999999996
202,2795,615,2470,31.909
135,1771,2605,4400,37.699
159,512,1819,5142,39.925000000000004
440,1361,1001,4208,37.123000000000005
-52,202,708,4818,38.953
343,198,1261,5360,40.57899999999999
444,1031,1417,4695,38.583999999999996
-99,1714,2247,3961,36.382000000000005
-81,3755,1986,3272,34.315000000000005
588,2573,308,3085,33.754
-89,313,2070,5251,40.252
144,3048,2614,3235,34.204
499,4366,95,3970,36.409
589,2477,1373,3374,34.620999999999995
295,3347,2522,3615,35.344
347,272,566,5136,39.907000000000004
473,3152,1738,3073,33.717999999999996
-42,1067,1710,4323,37.467999999999996
114,3845,499,3019,33.556000000000004
289,4633,1124,4088,36.763
108,1315,332,3860,36.079
368,4855,578,4284,37.351
353,1250,1739,4551,38.152
428,146,1920,5839,42.016000000000005
135,3183,78,2427,31.78
506,4241,1023,3882,36.145
-80,3533,2343,3295,34.384
238,2549,2589,3713,35.638
421,3041,438,2523,32.068
487,658,2254,5607,41.31999999999999
-66,1779,540,3215,34.144
219,2839,1837,2886,33.157
180,2479,160,2793,32.878
264,3099,2126,3053,33.658
-53,2128,704,2890,33.169
559,205,1809,5843,42.028
119,4036,473,3215,34.144
88,4208,947,3411,34.732
348,2559,1599,3160,33.979
588,4170,72,3868,36.103
465,2622,419,2904,33.211
-53,4268,419,3276,34.327
-36,1320,216,3726,35.677
24,3416,927,2550,32.149
-43,3772,566,2790,32.869
455,3492,991,3073,33.717999999999996
343,3838,2217,3934,36.301
185,3546,2044,3367,34.6
157,4636,1669,4202,37.105000000000004
-15,2581,963,2523,32.068
0,-59,567,5120,39.859
186,2695,1173,2673,32.518
130,3060,11,2315,31.444
173,4511,1936,4251,37.252
570,3331,779,2982,33.445
286,134,1400,5426,40.777
399,4752,1512,4478,37.933
474,3294,3,2896,33.187
80,4092,2124,3861,36.082
231,4702,2299,4743,38.728
429,-7,1060,5582,41.245
469,3876,2042,3980,36.439
160,2618,2448,3460,34.879
175,4713,1372,4150,36.949
244,4453,1481,4009,36.525999999999996
433,2449,1573,3342,34.525000000000006
451,4349,371,3864,36.091
251,4745,1261,4211,37.132000000000005
576,4684,2121,4947,39.34
492,2682,1713,3244,34.231
481,1133,1310,4583,38.248000000000005
-32,3221,200,2274,31.320999999999998
185,1075,1882,4643,38.428
-71,3065,2648,3063,33.688
361,4603,2336,4801,38.902
321,1332,683,4058,36.673
-90,3878,871,2886,33.157
130,3069,1599,2570,32.209
63,2710,2411,3244,34.231
324,1747,1367,3836,36.007000000000005
595,19,257,5652,41.455
456,4775,1700,4657,38.47
596,1146,963,4569,38.206
90,3918,1802,3493,34.978
-26,3873,826,2936,33.307
-30,466,1718,4940,39.319
56,1759,1100,3455,34.864000000000004
509,4287,1931,4359,37.576
572,732,762,4919,39.256
10,302,830,4798,38.893
393,4676,2237,4836,39.007000000000005
132,4456,516,3648,35.443
577,4213,2330,4622,38.364999999999995
-40,176,1037,4923,39.268
598,4487,1667,4493,37.978
276,716,1616,4940,39.319
370,3185,569,2616,32.347
193,2312,415,2943,33.328
-90,33,632,4941,39.322
224,127,354,5162,39.985
594,2405,2504,4149,36.946
27,4778,1381,4071,36.712
210,759,1525,4785,38.854
481,3843,10,3450,34.849
344,3538,475,2942,33.325
181,2726,2185,3186,34.057
-61,2740,743,2275,31.324
176,382,1737,5241,40.221999999999994
283,131,480,5212,40.135000000000005
475,3966,2745,4586,38.257000000000005
381,1492,1108,4049,36.646
366,1369,174,4086,36.757000000000005
268,2962,1513,2634,32.400999999999996
530,2880,1305,2883,33.147999999999996
400,2248,2130,3845,36.034
587,211,1432,5665,41.494
592,3492,1040,3224,34.171
268,1315,1042,4093,36.778
-85,3230,1255,2358,31.573
425,1283,2010,4756,38.766999999999996
-23,1770,2573,4219,37.156
58,4723,2357,4633,38.398
288,2628,1098,2817,32.95
158,3038,2240,2965,33.394000000000005
527,-23,325,5618,41.353
-91,1990,2390,3795,35.884
258,827,1339,4678,38.533
313,2813,1006,2630,32.388999999999996
588,3952,2032,4168,37.003
97,2706,1997,2996,33.487
-94,4239,1866,3668,35.503
0,3012,1974,2603,32.308
19,2160,618,2922,33.265
387,960,2738,5566,41.197
597,2267,1713,3764,35.791
465,2035,604,3493,34.978
354,3553,2359,3760,35.779
521,18,1775,5972,42.415
68,675,211,4476,37.927
582,4862,1092,4599,38.296
172,-58,2520,6202,43.105000000000004
374,1666,1573,4066,36.697
86,972,435,4175,37.024
35,1886,1617,3530,35.089
-80,3552,1546,2816,32.947
-29,663,1909,4858,39.073
241,3670,1485,3225,34.174
383,2759,179,2712,32.635000000000005
-2,923,223,4156,36.967
438,2996,752,2519,32.056
262,3776,2240,3807,35.92
568,-44,507,5672,41.515
490,3156,2341,3486,34.957
45,3518,1532,2900,33.199
598,392,1946,5779,41.836
-97,402,2737,5639,41.416000000000004
322,4163,1035,3623,35.368
508,2399,1288,3335,34.504
148,1220,733,4003,36.507999999999996
594,2846,2533,3730,35.689
485,4544,1387,4297,37.39
298,461,1247,5047,39.64
-99,2947,942,2068,30.703
500,4338,1242,4046,36.637
566,4691,1595,4626,38.377
309,2245,744,3140,33.919
169,4862,1577,4391,37.672000000000004
389,220,1069,2537,32.11
411,1716,1642,4089,36.766000000000005
80,4598,4,3805,35.914
31,2489,1326,2784,32.851
422,3889,2558,4311,37.431999999999995
-9,3162,2183,2882,33.144999999999996
544,1631,506,3973,36.418
-64,-14,900,5054,39.661
288,9,1833,5782,41.845
164,2954,877,2309,31.426
163,1278,1383,4151,36.952
90,4929,2746,5164,39.991
-66,4219,2261,3936,36.307
522,4332,1322,4094,36.781
305,3889,1753,3650,35.449000000000005
159,3528,2546,3678,35.533
-96,3941,513,2905,33.214
505,2945,2233,3324,34.471000000000004
-71,2798,484,2191,31.072
487,1937,1019,3684,35.551
454,4039,2660,4571,38.212
346,3417,836,2854,33.061
196,1548,2043,4283,37.348
-34,1286,2354,4530,38.089
56,4364,1998,4026,36.577
-33,-23,2547,5982,42.44499999999999
-89,2935,352,2042,30.625
97,3004,1032,2238,31.213
14,1893,1437,3412,34.735
468,4412,305,3950,36.349
141,1821,1949,3895,36.184
595,2695,2005,3510,35.029
221,3091,122,2411,31.732
440,1996,2530,4423,37.768
597,1519,472,4138,36.913000000000004
-1,4754,1510,4079,36.736
312,1884,899,3532,35.095
19,4687,322,3774,35.821
349,2663,1881,3218,34.153
516,666,890,4952,39.355000000000004
264,2273,464,3051,33.652
125,1564,2465,4492,37.975
95,161,1502,5256,40.266999999999996
248,754,1205,4688,38.563
443,3538,1591,3348,34.543
344,2014,317,3399,34.696
598,220,1008,2729,32.686
-18,3695,2646,3745,35.734
352,3197,405,2611,32.332
270,2140,2739,4270,37.309
193,97,1227,5298,40.393
451,2188,523,3323,34.467999999999996
519,3292,2309,3628,35.382999999999996
465,2415,346,3116,33.847
153,3971,1791,3602,35.305
275,4284,391,3622,35.365
534,2881,1658,3056,33.667
555,-38,1586,5958,42.373000000000005
-9,4873,376,3928,36.283
428,2773,2736,3792,35.875
521,1614,1624,4292,37.375
569,1109,1940,5029,39.586
23,2864,2628,3213,34.138
551,2063,963,3607,35.32
275,4436,2039,4344,37.531
330,2053,405,3339,34.516000000000005
130,3937,1583,3430,34.789
531,310,1078,5372,40.614999999999995
156,768,1936,4955,39.364000000000004
175,4626,2716,4923,39.268
-11,1583,1219,3605,35.314
437,3212,1017,2782,32.845
277,265,2319,5837,42.010000000000005
586,4925,1165,4691,38.572
443,760,1881,5215,40.144000000000005
138,1465,1049,3815,35.944
35,2670,84,2472,31.915
411,4772,1866,4706,38.617000000000004
84,1032,218,4134,36.900999999999996
-23,4783,2495,4713,38.638
420,3953,1102,3532,35.095
440,3467,1492,3224,34.171
-39,2074,2008,3499,34.995999999999995
250,4144,976,3516,35.047000000000004
486,794,818,4780,38.839
58,1443,1807,4103,36.808
389,4343,1326,3974,36.421
435,4340,2514,4742,38.725
328,2075,1122,3418,34.753
588,1929,2566,4666,38.497
44,4088,1209,3328,34.483
-74,379,923,4656,38.467
138,4333,2734,4607,38.31999999999999
55,3792,2128,3539,35.116
206,3502,2678,3800,35.899
199,2888,507,2371,31.612000000000002
-31,2478,2651,3562,35.185
-83,2808,1740,2558,32.173
48,3690,874,2836,33.007000000000005
21,3513,891,2636,32.407
411,1811,999,3728,35.683
378,1655,2624,4774,38.821
153,2437,2367,3575,35.224
182,1218,1805,4451,37.852
332,3660,628,3056,33.667
116,4329,140,3541,35.122
100,1975,1636,3516,35.047000000000004
421,-59,118,5580,41.239000000000004
50,4217,1101,3425,34.774
421,2164,108,3359,34.576
59,4435,1638,3886,36.157
97,4404,1748,3954,36.361
135,3890,749,3102,33.805
519,2708,2483,3755,35.763999999999996
-60,4625,995,3692,35.574999999999996
360,241,2547,6111,42.832
407,4334,2749,4889,39.166000000000004
314,4186,644,3565,35.194
412,1756,1368,3916,36.247
227,2678,525,2609,32.326
336,3186,1430,2810,32.929
515,1061,264,4529,38.086
124,2799,1453,2624,32.370999999999995
242,661,951,4697,38.59
358,4659,61,4130,36.888999999999996
-86,4609,1826,4022,36.565
64,1651,2666,4496,37.987
179,4354,2419,4430,37.789
-23,403,1972,5163,39.988
284,1402,376,3946,36.337
183,2957,2265,3012,33.535
294,3073,798,2451,31.851999999999997
323,357,954,5082,39.745
152,3344,2383,3367,34.6
169,2450,1399,2993,33.478
570,113,619,5520,41.059000000000005
-70,3140,1114,2232,31.195
191,1147,2108,4722,38.665
230,528,695,4772,38.815
126,4119,1801,3729,35.686
-75,4667,273,3666,35.497
96,4416,3,3640,35.419
587,3156,1310,2978,33.433
404,3774,1308,3412,34.735
203,67,752,5213,40.138
-49,2019,1455,3232,34.195
110,195,2357,5767,41.800000000000004
36,4516,739,3627,35.379999999999995
435,2503,104,3035,33.604
162,1740,312,3491,34.972
287,4592,1312,4115,36.844
536,787,1542,5091,39.772
